GIF ID,Web Archive Link,GIPHY Title,Score,
3o72F9Ks2vndCdZXpu,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9Ks2vndCdZXpu/giphy.gif,GIF by Ghostbusters ,0.50,
3o72F9Ltq1GgvDe5QQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9Ltq1GgvDe5QQ/giphy.gif,make it rain boat GIF,0.50,
3o72F9NPYQwfl9dCla,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9NPYQwfl9dCla/giphy.gif,fox wine GIF by American Grit,0.50,
3o72F9Odmc0YLP1Wo0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9Odmc0YLP1Wo0/giphy.gif,conan obrien cringe GIF by Team Coco,0.50,
3o72F9OITT5YoPIfXG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9OITT5YoPIfXG/giphy.gif,eddie murphy grandma GIF,0.50,
3o72F9oPW55ITC5x2E,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9oPW55ITC5x2E/giphy.gif,kid ink GIF by Phoebe Ryan,0.50,
3o72F9t86O06JZOo6c,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9t86O06JZOo6c/giphy.gif, ,0.50,
3o72F9U37dGMahaKUU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9U37dGMahaKUU/giphy.gif,soccer mls GIF by D.C. United,0.50,
3o72F9ZSt2U3uklSiQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72F9ZSt2U3uklSiQ/giphy.gif,you're amazing tracee ellis ross GIF,0.50,
3o72Fa3cuGZzCnGMUg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fa3cuGZzCnGMUg/giphy.gif,little women terra GIF by Lifetime Telly,0.50,
3o72FaDn1FG7esW1Bm,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaDn1FG7esW1Bm/giphy.gif,anthony anderson GIF by BET Awards,0.50,
3o72FaDS8FtN0jLc1q,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaDS8FtN0jLc1q/giphy.gif,ever banega goal GIF by Univision Deportes,0.50,
3o72FaJuziQkj8J2Ks,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaJuziQkj8J2Ks/giphy.gif,GIF by VH1 Hip Hop Honors,0.50,
3o72Falied053S1hiE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Falied053S1hiE/giphy.gif,drag race gay GIF by RuPaul's Drag Race,0.50,
3o72FaLzWwTpCAeT1m,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaLzWwTpCAeT1m/giphy.gif,angry euro 2016 GIF by Sporza,0.50,
3o72FaNWq6RAcs3oVG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaNWq6RAcs3oVG/giphy.gif,daniel radcliffe a24 GIF by Swiss Army Man,0.50,
3o72FaOGc5vOC0r2iQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaOGc5vOC0r2iQ/giphy.gif,euro 2016 thumbs up GIF by Sporza,0.50,
3o72FapGaU3O3nJ1ug,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FapGaU3O3nJ1ug/giphy.gif, ,0.50,
3o72FaTrfa7aMX0UqA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaTrfa7aMX0UqA/giphy.gif,landscape GIF by Black Market,0.50,
3o72FauEhzkKh1vX6E,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FauEhzkKh1vX6E/giphy.gif,laverne cox trans women GIF,0.50,
3o72FauRvj76qp5bI4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FauRvj76qp5bI4/giphy.gif,euro 2016 no GIF by Sporza,0.50,
3o72FaXU8Qje5IlNUQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FaXU8Qje5IlNUQ/giphy.gif,,0.50,
3o72Fb3w0D2JOmRNXW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fb3w0D2JOmRNXW/giphy.gif,morris chestnut smile GIF by Rosewood,0.50,
3o72Fb8wCUntIxzm5W,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fb8wCUntIxzm5W/giphy.gif,angry harvey beaks GIF by Nickelodeon,0.50,
3o72FbbfLV8PkdTpKw,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FbbfLV8PkdTpKw/giphy.gif,sergei bobrovsky thumbs down GIF by Columbus Blue Jackets,0.50,
3o72FbFBMofWQKhYSA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FbFBMofWQKhYSA/giphy.gif,started from the bottom party GIF,0.50,
3o72FbnwnKyYjHb8kg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FbnwnKyYjHb8kg/giphy.gif,pokemon go GIF by Product Hunt,0.50,
3o72FbqnObe2yJp1vO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FbqnObe2yJp1vO/giphy.gif,dribble GIF by VICE WORLD OF SPORTS,0.50,
3o72Fc3KQIe68EnphS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fc3KQIe68EnphS/giphy.gif,fox tv smile GIF by Bob's Burgers,0.50,
3o72FcDx2xNuXWY2LS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FcDx2xNuXWY2LS/giphy.gif,skydiving skydive GIF by KING OF THE ROAD,0.50,
3o72FclTh4rqFlrvK8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FclTh4rqFlrvK8/giphy.gif,,0.50,
3o72FcUmD4qV8nRUFG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FcUmD4qV8nRUFG/giphy.gif,GIF by Mashable,0.50,
3o72FcYQpOjQ8wOOyc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FcYQpOjQ8wOOyc/giphy.gif,riff raff fox GIF by Rocky Horror Picture Show,0.50,
3o72FcZxUjxbJAp4fS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FcZxUjxbJAp4fS/giphy.gif,,0.50,
3o72FdcKtTVWYdZWfe,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdcKtTVWYdZWfe/giphy.gif,claymation hello GIF by Originals,0.50,
3o72FdCNWBKF9WB3GM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdCNWBKF9WB3GM/giphy.gif,lonely ray j GIF by BET Awards,0.50,
3o72FdfrzUwb23DIbK,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdfrzUwb23DIbK/giphy.gif,grind grinding GIF by LL Cool J ,0.50,
3o72FdgPaq390UaG5O,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdgPaq390UaG5O/giphy.gif,real housewives of new york city yes GIF,0.50,
3o72FdHrYrGTZus4s8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdHrYrGTZus4s8/giphy.gif,frustrated over it GIF,0.50,
3o72FdlVrqUlqSN84g,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdlVrqUlqSN84g/giphy.gif,NA,0.50,
3o72FdOCWQOpNSEWfS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdOCWQOpNSEWfS/giphy.gif,switzerland GIF by Rivenord,0.50,
3o72FdPFIn4VjDDfMc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdPFIn4VjDDfMc/giphy.gif,morning GIF by GIPHY Studios Originals,0.50,
3o72FdpOWdxLGc8YLK,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdpOWdxLGc8YLK/giphy.gif,happy dance GIF by Paul McCartney,0.50,
3o72FdRqaxqCUOrvA4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdRqaxqCUOrvA4/giphy.gif,if its live we gon do this anthony anderson GIF by BET Awards,0.50,
3o72FdS0PCdRgdC3iU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdS0PCdRgdC3iU/giphy.gif,NA,0.50,
3o72FdvKY4tN2ARFu0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdvKY4tN2ARFu0/giphy.gif,tegan and sara the infatuation GIF by glitter,0.50,
3o72Fdyb2t4tuJqNnG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fdyb2t4tuJqNnG/giphy.gif,amber rose culture GIF,0.50,
3o72FdYCElrUbbriA8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FdYCElrUbbriA8/giphy.gif,season 8 you better work GIF by RuPaul's Drag Race S8,0.50,
3o72Fe6Pbv1uhFaKd2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fe6Pbv1uhFaKd2/giphy.gif, ,0.50,
3o72FeBwoZFCXxalq0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FeBwoZFCXxalq0/giphy.gif,eddie murphy i can see my dick GIF,0.50,
3o72FedMIWsyak8lyM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FedMIWsyak8lyM/giphy.gif,unreal shiri appleby GIF,0.50,
3o72FeK827xNJ0JxUQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FeK827xNJ0JxUQ/giphy.gif, ,0.50,
3o72FekxsvPsLerBAc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FekxsvPsLerBAc/giphy.gif,thomas kail GIF by Tony Awards,0.50,
3o72FendeQBdmG6Ujm,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FendeQBdmG6Ujm/giphy.gif,GIF by Ghostbusters ,0.50,
3o72FenNeQ14GqNmuc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FenNeQ14GqNmuc/giphy.gif,fun smoking GIF by X&XYZ,0.50,
3o72FenOxgtSEwlAJO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FenOxgtSEwlAJO/giphy.gif, ,0.50,
3o72FeRMKWaCnvte8M,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FeRMKWaCnvte8M/giphy.gif,excited GIF by SYFY,0.50,
3o72FeUinZQQ6gQNeU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FeUinZQQ6gQNeU/giphy.gif,finding dory reaction gif GIF by Disney/Pixar's Finding Dory,0.50,
3o72FeWYCRlyKffrMY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FeWYCRlyKffrMY/giphy.gif,phylicia rashad GIF by VH1 Hip Hop Honors,0.50,
3o72Ff1iOlcRsldf8I,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ff1iOlcRsldf8I/giphy.gif,drew carey ohio GIF,0.50,
3o72Ff2mg1SZhK4RX2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ff2mg1SZhK4RX2/giphy.gif,speak no evil monkey emoji GIF by WTA,0.50,
3o72Ff352nta9OLXTW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ff352nta9OLXTW/giphy.gif,lesbian ellen page GIF by Identity,0.50,
3o72Ff6JttJMhWzbkk,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ff6JttJMhWzbkk/giphy.gif,queen latifah womens day GIF by VH1 Hip Hop Honors,0.50,
3o72Ff8TGn8Bba9ydq,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ff8TGn8Bba9ydq/giphy.gif,nice to meet you laverne cox GIF by Rocky Horror Picture Show,0.50,
3o72Ffdfgr3lcGniU0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Ffdfgr3lcGniU0/giphy.gif,fruit dancing GIF by GIPHY Studios Originals,0.50,
3o72FfJVasM8mqpneE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfJVasM8mqpneE/giphy.gif,viola davis diversity GIF,0.50,
3o72FfkcH3E4WMLuhy,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfkcH3E4WMLuhy/giphy.gif, ,0.50,
3o72FfTAogffFQgziU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfTAogffFQgziU/giphy.gif,swiss army man parker jackson GIF by GIPHY Studios Originals,0.50,
3o72FfWXSP4IfCcbIc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfWXSP4IfCcbIc/giphy.gif,,0.50,
3o72FfX8EBGz5cCQmI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfX8EBGz5cCQmI/giphy.gif,pointing at you tracee ellis ross GIF,0.50,
3o72FfxbHrQYqxct0s,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FfxbHrQYqxct0s/giphy.gif,peekaboo euro 2016 GIF by Sporza,0.50,
3o72FgByNRTvtVJIHu,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgByNRTvtVJIHu/giphy.gif, ,0.50,
3o72FgFpK2PwtclxPG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgFpK2PwtclxPG/giphy.gif,amy landecker help GIF by Transparent,0.50,
3o72Fgj21C9Dh4z7LW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fgj21C9Dh4z7LW/giphy.gif,capital pride lgbt GIF by Capital Pride | Have Pride 365!,0.50,
3o72FgkzfCWqe6kZzi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgkzfCWqe6kZzi/giphy.gif, ,0.50,
3o72FgL7oDhukvSJaw,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgL7oDhukvSJaw/giphy.gif,click dev hynes GIF by Domino Recording Co.,0.50,
3o72Fgxs0gVl1TCY92,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fgxs0gVl1TCY92/giphy.gif,,0.50,
3o72FhArmxgoAGe3y8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhArmxgoAGe3y8/giphy.gif, ,0.50,
3o72FhCIdNfJxbs3PG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhCIdNfJxbs3PG/giphy.gif,thumbs up GIF by Paul McCartney,0.50,
3o72FhHq0b8HQV05Wg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhHq0b8HQV05Wg/giphy.gif,tell me adam hassler GIF by Wayward Pines,0.50,
3o72FhKTcnYwpRaLL2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhKTcnYwpRaLL2/giphy.gif,we tv slay GIF by Braxton Family Values ,0.50,
3o72FhtYpeL3hnBmtW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhtYpeL3hnBmtW/giphy.gif,tonys GIF by Tony Awards,0.50,
3o72FhzTRUrcEZZh5u,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhzTRUrcEZZh5u/giphy.gif,coca cola animation GIF by Isabella Carapella,0.50,
3o72FhzYa8P0ld6Lw4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhzYa8P0ld6Lw4/giphy.gif, ,0.50,
3o72Fi26IBNr0dc15m,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fi26IBNr0dc15m/giphy.gif,,0.50,
3o72FiaJNJ9d9od8d2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiaJNJ9d9od8d2/giphy.gif, ,0.50,
3o72FibGRQSuYrpB6g,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FibGRQSuYrpB6g/giphy.gif,carrie underwood cmt awards 2016 GIF by CMT Music Awards,0.50,
3o72FiBN8NQl4ZMfzW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiBN8NQl4ZMfzW/giphy.gif,play it cool jeff goldblum GIF by Team Coco,0.50,
3o72FiCTH7hML4NXUI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiCTH7hML4NXUI/giphy.gif,sassy yas GIF by So You Think You Can Dance,0.50,
3o72FicVJKi9RRcTPW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FicVJKi9RRcTPW/giphy.gif,louise belcher fox GIF by Bob's Burgers,0.50,
3o72Fid93oc146UkSY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fid93oc146UkSY/giphy.gif,lov GIF by Hazelnut Blvd,0.50,
3o72FiHBMy2DNSGkJq,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiHBMy2DNSGkJq/giphy.gif,flashback friday GIF by GIPHY Studios Originals,0.50,
3o72FiitUyOwmUpB1S,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiitUyOwmUpB1S/giphy.gif,david rose dancing GIF by Schitt's Creek,0.50,
3o72Fij7y1REJPJgxq,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fij7y1REJPJgxq/giphy.gif,copa america centenario goal GIF by Univision Deportes,0.50,
3o72FiLG37hUSMqW4M,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiLG37hUSMqW4M/giphy.gif,GIF by Ghostbusters ,0.50,
3o72FimoZeO7qtf2FO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FimoZeO7qtf2FO/giphy.gif,happy marilyn monroe GIF by X&XYZ,0.50,
3o72FiRWbinrq1YKti,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiRWbinrq1YKti/giphy.gif,,0.50,
3o72Fis1cjDIyky9yM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fis1cjDIyky9yM/giphy.gif,best friends friendship GIF by GIPHY Studios Originals,0.50,
3o72Fit0UhWdT4FlXa,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fit0UhWdT4FlXa/giphy.gif,GIF by VH1 Hip Hop Honors,0.50,
3o72FiVOVkZ7ThdZ8k,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiVOVkZ7ThdZ8k/giphy.gif,music festival bonnaroo 2016 GIF by Bonnaroo Music and Arts Festival,0.50,
3o72FiXBdWRy3aZHJm,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiXBdWRy3aZHJm/giphy.gif,kissing french kiss GIF by Capital Pride | Have Pride 365!,0.50,
3o72FiZWJ3XCtHZE9a,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiZWJ3XCtHZE9a/giphy.gif,governors ball GIF by Marian Hill,0.50,
3o72Fj4HLYfysm3QTm,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fj4HLYfysm3QTm/giphy.gif,euro 2016 GIF by ESPN FC,0.50,
3o72Fj989Xe5YqXwcg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fj989Xe5YqXwcg/giphy.gif,pokemon GIF by swineflew,0.50,
3o72FjAj8wDwTSTP7W,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjAj8wDwTSTP7W/giphy.gif,lin manuel miranda GIF by Tony Awards,0.50,
3o72FjL6LuRmWScxnG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjL6LuRmWScxnG/giphy.gif,lin manuel miranda hispanic heritage month GIF by Tony Awards,0.50,
3o72FjmKXI7LDkBqla,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjmKXI7LDkBqla/giphy.gif,tonys GIF by Tony Awards,0.50,
3o72FjP0UHCtqC5iPC,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjP0UHCtqC5iPC/giphy.gif,,0.50,
3o72FjRYu8OUjcnaG4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjRYu8OUjcnaG4/giphy.gif,jimmy fallon snl GIF by The Tonight Show Starring Jimmy Fallon,0.50,
3o72FjsZWMi9jE0VrO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjsZWMi9jE0VrO/giphy.gif,james rodriguez dive GIF by Univision Deportes,0.50,
3o72FjZKkw0TQJsqPe,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjZKkw0TQJsqPe/giphy.gif,,0.50,
3o72Fk2ZH8NJ6BNa8w,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fk2ZH8NJ6BNa8w/giphy.gif,GIF by Ghostbusters ,0.50,
3o72Fk6zLLHguIe4g0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fk6zLLHguIe4g0/giphy.gif,fifth harmony cmt awards 2016 GIF by CMT Music Awards,0.50,
3o72FkCVfvFQEQFIEE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkCVfvFQEQFIEE/giphy.gif,,0.50,
3o72FkF3819Tgd7YC4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkF3819Tgd7YC4/giphy.gif,art glitch GIF by haydiroket (Mert Keskin),0.50,
3o72FkgwrI7P4G1amI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkgwrI7P4G1amI/giphy.gif,are you afraid of the dark werewolf GIF,0.50,
3o72FkjhEttH7AudS8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkjhEttH7AudS8/giphy.gif,GIF by X&XYZ,0.50,
3o72FkL3tqZ5TgS0IE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkL3tqZ5TgS0IE/giphy.gif,capital pride lgbt GIF by Capital Pride | Have Pride 365!,0.50,
3o72FkpOJBMVHXmfEQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkpOJBMVHXmfEQ/giphy.gif,no thank you puppets GIF by GIPHY Studios Originals,0.50,
3o72Fkr4YV44wEphx6,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fkr4YV44wEphx6/giphy.gif,tracee ellis ross black girl magic GIF,0.50,
3o72Fkr5DAET3xp9lu,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fkr5DAET3xp9lu/giphy.gif,prank firecrackers GIF,0.50,
3o72FkT86CPxlzNgFa,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkT86CPxlzNgFa/giphy.gif,happy art GIF by X&XYZ,0.50,
3o72FktIEL4PpOAvok,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FktIEL4PpOAvok/giphy.gif,shade gossip GIF by Big Brother,0.50,
3o72FkvK9CsjUFUhOg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkvK9CsjUFUhOg/giphy.gif,eddie murphy GIF,0.50,
3o72Fl23A6MEev4rao,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fl23A6MEev4rao/giphy.gif,,0.50,
3o72Fl9Xj7coPKAUbm,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fl9Xj7coPKAUbm/giphy.gif,,0.50,
3o72FlaLjKuQEVQ2Jy,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FlaLjKuQEVQ2Jy/giphy.gif,,0.50,
3o72FliIpQGKLbuVvW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FliIpQGKLbuVvW/giphy.gif,NA,0.50,
3o7abAdmeDZFkE1kFa,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAdmeDZFkE1kFa/giphy.gif,abbi jacobson GIF by Broad City,0.50,
3o7abAjO6UfIEvM0RW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAjO6UfIEvM0RW/giphy.gif,nick jonas fire GIF by Vanity Fair,0.50,
3o7abAOCLkXLl6oTAI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAOCLkXLl6oTAI/giphy.gif,excited detroit tigers GIF by West Michigan Whitecaps ,0.50,
3o7abASnr1goL2qFNe,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abASnr1goL2qFNe/giphy.gif,GIF by Mashable,0.50,
3o7abAxVNGDzpx5PK8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAxVNGDzpx5PK8/giphy.gif, ,0.50,
3o7abAzQsnbxLmvyOk,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAzQsnbxLmvyOk/giphy.gif,music video mv GIF,0.50,
3o7abB06u9bNzA8lu8,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abB06u9bNzA8lu8/giphy.gif,bb-8 yes GIF by Star Wars,0.50,
3o7abBelY4ssQdeRdC,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBelY4ssQdeRdC/giphy.gif,the force awakens rey GIF by Star Wars,0.50,
3o7abBlkwyCFWXjZVC,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBlkwyCFWXjZVC/giphy.gif,loop dress GIF by Nikolar,0.50,
3o7abBP0nMjrdIvaCY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBP0nMjrdIvaCY/giphy.gif,happy oh my god GIF by The Daily Show with Trevor Noah,0.50,
3o7abBtiaVlCWiSbQc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBtiaVlCWiSbQc/giphy.gif,wine cheese GIF by TV Land,0.50,
3o7abBYyoC29c8SCZi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBYyoC29c8SCZi/giphy.gif, ,0.50,
3o7abC4CxjYyAs6Lfi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abC4CxjYyAs6Lfi/giphy.gif,thirsty thursday GIF by Denyse,0.50,
3o7abCghD0FFUOuSxW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCghD0FFUOuSxW/giphy.gif,red carpet oops GIF,0.50,
3o7abCJnPhzwYzbvDW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCJnPhzwYzbvDW/giphy.gif,face palm GIF by Captain Obvious,0.50,
3o7abCmBsPe2sTpetq,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCmBsPe2sTpetq/giphy.gif,mark ruffalo running GIF by Now You See Me 2 ,0.50,
3o7abCQDaF0o7TINNK,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCQDaF0o7TINNK/giphy.gif,caitlyn jenner vanity fair oscar party GIF by Vanity Fair,0.50,
3o7abCvIjGAv2CSl20,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCvIjGAv2CSl20/giphy.gif,season 3 mic drop GIF by Black Sails,0.50,
